id,created_at,kind,case_type,severity,status,pickup_zone_id,pickup_name,pickup_ref,pickup_lat,pickup_lng,hospital_id,assigned_vehicle_id,assigned_driver_id,distance_km,eta_to_pickup_min,eta_min,patients_count,event_tag,source,synthetic
SIM-004326,2021-08-03T17:45:56.045Z,medical,Pediatric,Urgent,COMPLETED,zone-factory,Foundry Workers Enclave,loc-foundry-workers-enclave,22.7716,86.2086,hosp-sakchi-community-hospital,sim-veh-factory-amb-7,sim-drv-factory-7,3.88,1.2,6.9,1,,SIM_SEED,True
SIM-006617,2025-09-17T10:28:20.565Z,medical,General,Normal,COMPLETED,zone-factory,Factory Main Gate,loc-gate,22.7706,86.2075,hosp-tata-steel-advanced-multi-spec,sim-veh-factory-amb-1,sim-drv-factory-1,5.54,9.4,6,1,,SIM_SEED,True
SIM-007806,2023-12-04T19:35:24.729Z,medical,Trauma,Normal,COMPLETED,zone-sakchi,Sakchi Heritage Quarters,loc-sakchi-heritage-quarters,22.8002,86.2001,hosp-sakchi-community-hospital,sim-veh-sakchi-amb-4,sim-drv-sakchi-4,2.19,6.5,3.8,1,,SIM_SEED,True
SIM-006023,2025-05-31T22:37:10.782Z,medical,Pediatric,Critical,COMPLETED,zone-sonari,Sonari Aerodrome,loc-aerodrome,22.781,86.1576,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-3,sim-drv-sonari-3,3.04,8.2,4.2,1,,SIM_SEED,True
SIM-000279,2023-03-23T18:07:10.634Z,medical,Cardiac,Normal,COMPLETED,zone-sonari,Subarnarekha Riverside Quarters,loc-subarnarekha-riverside-quarter,22.7818,86.1694,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-5,sim-drv-sonari-5,4.03,4.4,6.7,1,,SIM_SEED,True
SIM-006236,2024-03-26T07:17:03.045Z,fire,,Normal,COMPLETED,zone-factory,Central Workshop,loc-workshop,22.776,86.2145,,sim-veh-factory-fire-3,sim-drv-factory-3,0.4,0.8,0.6,1,,SIM_SEED,True
SIM-009223,2026-01-19T22:48:43.633Z,fire,,Urgent,COMPLETED,zone-sonari,Sonari Quarters,loc-sonari,22.7921,86.172,,sim-veh-sonari-fire-3,sim-drv-sonari-3,1.93,4,3,1,,SIM_SEED,True
SIM-001631,2021-09-18T18:08:09.608Z,medical,General,Normal,COMPLETED,zone-kadma,Little Steel Foundation School,loc-little-steel-foundation-school,22.7936,86.1737,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-2,sim-drv-kadma-2,1.68,2.7,2.7,1,,SIM_SEED,True
SIM-000319,2022-08-09T08:31:17.893Z,medical,General,Normal,COMPLETED,zone-kadma,Little Steel Foundation School,loc-little-steel-foundation-school,22.7936,86.1737,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-5,sim-drv-kadma-5,1.12,1.8,1.8,1,,SIM_SEED,True
SIM-002050,2023-07-10T07:31:13.589Z,medical,Cardiac,Urgent,COMPLETED,zone-bistupur,Steel Mart Township Store,loc-steel-mart-township-store,22.8066,86.1814,hosp-tata-steel-advanced-multi-spec,sim-veh-bistupur-amb-1,sim-drv-bistupur-1,1.73,2.7,3.4,1,,SIM_SEED,True
SIM-008907,2024-07-21T12:16:34.919Z,medical,Trauma,Critical,COMPLETED,zone-kadma,Annapurna Community Mess,loc-annapurna-community-mess,22.7935,86.171,hosp-foundry-area-medical-centre,sim-veh-kadma-amb-1,sim-drv-kadma-1,4.72,9.6,8,1,,SIM_SEED,True
SIM-003464,2025-01-14T15:12:17.571Z,fire,,Normal,COMPLETED,zone-factory,Steel City Meat and Poultry Market,loc-steel-city-meat-and-poultry-ma,22.768,86.2122,,sim-veh-factory-fire-3,sim-drv-factory-3,1.37,2.8,2.8,1,INDUSTRIAL_FIRE_RISK,SIM_SEED,True
SIM-007548,2025-11-21T21:13:49.768Z,medical,General,Normal,COMPLETED,zone-sonari,Sonari Quarters,loc-sonari,22.7852,86.163,hosp-sakchi-community-hospital,sim-veh-sonari-amb-1,sim-drv-sonari-1,5.93,15.7,10.6,1,,SIM_SEED,True
SIM-001226,2023-09-21T14:46:26.275Z,medical,Trauma,Normal,COMPLETED,zone-factory,Steel View Residential Colony,loc-steel-view-residential-colony,22.7752,86.205,hosp-steel-city-general-hospital,sim-veh-factory-amb-3,sim-drv-factory-3,1.96,3.2,3.2,1,MONSOON_ROAD_TRAUMA,SIM_SEED,True
SIM-010380,2026-05-12T00:29:04.337Z,medical,Trauma,Critical,COMPLETED,zone-factory,Central Workshop,loc-workshop,22.7654,86.2007,hosp-subarnarekha-super-speciality-,sim-veh-factory-amb-4,sim-drv-factory-4,5.51,12,6.7,1,,SIM_SEED,True
SIM-006736,2023-06-17T06:03:42.468Z,medical,Trauma,Critical,COMPLETED,zone-sakchi,Sakchi Heritage Quarters,loc-sakchi-heritage-quarters,22.8034,86.2043,hosp-steel-city-general-hospital,sim-veh-sakchi-amb-1,sim-drv-sakchi-1,4.46,8.2,4.5,1,,SIM_SEED,True
SIM-007199,2023-09-16T11:05:09.192Z,medical,Trauma,Normal,COMPLETED,zone-kadma,Kadma Quarters,loc-kadma,22.7919,86.1689,hosp-steel-city-general-hospital,sim-veh-kadma-amb-2,sim-drv-kadma-2,4.79,8.2,6,1,,SIM_SEED,True
SIM-003707,2022-07-28T18:32:20.990Z,fire,,Normal,COMPLETED,zone-bistupur,Jubilee Grand Marriage Hall,loc-jubilee-grand-marriage-hall,22.7982,86.1898,,sim-veh-bistupur-fire-3,sim-drv-bistupur-3,1.57,2.9,2.9,1,,SIM_SEED,True
SIM-001851,2025-08-13T22:00:08.780Z,medical,General,Urgent,COMPLETED,zone-sonari,JRD Tata Sports Complex,loc-jrd,22.7746,86.1496,hosp-subarnarekha-skin-and-wellness,sim-veh-sonari-amb-2,sim-drv-sonari-2,8.65,11.4,15,3,,SIM_SEED,True
SIM-006217,2025-05-01T08:24:46.479Z,medical,Respiratory,Urgent,COMPLETED,zone-factory,Burma Mines,loc-burma,22.7627,86.1972,hosp-millennium-women-s-care-clinic,sim-veh-factory-amb-2,sim-drv-factory-2,6.14,18.2,8.9,1,,SIM_SEED,True
SIM-000453,2024-11-07T16:40:53.605Z,medical,General,Normal,COMPLETED,zone-sakchi,Steel City Family Bistro,loc-steel-city-family-bistro,22.8087,86.2027,hosp-millennium-women-s-care-clinic,sim-veh-sakchi-amb-4,sim-drv-sakchi-4,1.78,2.7,3,4,,SIM_SEED,True
SIM-008885,2026-02-26T10:42:05.405Z,medical,Pediatric,Normal,COMPLETED,zone-bistupur,Tata Steel Gymkhana,loc-gymkhana,22.8067,86.1928,hosp-iron-valley-children-s-clinic,sim-veh-bistupur-amb-5,sim-drv-bistupur-5,3.08,9.3,5.4,1,,SIM_SEED,True
SIM-008808,2024-07-19T23:04:12.289Z,fire,,Normal,COMPLETED,zone-sonari,Subarnarekha Riverside Quarters,loc-subarnarekha-riverside-quarters,22.7776,86.153,,sim-veh-sonari-fire-3,sim-drv-sonari-3,4.8,12.5,5.5,1,,SIM_SEED,True
SIM-002035,2025-08-26T20:35:40.353Z,medical,Trauma,Urgent,COMPLETED,zone-kadma,Bistupur Blood Bank,loc-bistupur-blood-bank,22.786,86.184,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-1,sim-drv-kadma-1,3.41,3.8,6.3,1,MONSOON_ROAD_TRAUMA,SIM_SEED,True
SIM-001803,2022-11-24T05:49:11.923Z,medical,General,Critical,CANCELLED,zone-kadma,Steel Workers Welfare Centre,loc-steel-workers-welfare-centre,22.7924,86.1749,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-4,sim-drv-kadma-4,1.56,2.9,3.3,1,,SIM_SEED,True
SIM-008685,2023-11-13T13:30:31.957Z,medical,General,Urgent,CANCELLED,zone-kadma,Annapurna Community Mess,loc-annapurna-community-mess,22.801,86.1807,hosp-millennium-women-s-care-clinic,sim-veh-kadma-amb-5,sim-drv-kadma-5,2.97,8.2,5.9,1,,SIM_SEED,True
SIM-007952,2023-12-19T22:41:51.650Z,medical,Cardiac,Urgent,COMPLETED,zone-kadma,Kadma Quarters,loc-kadma,22.8007,86.1804,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-5,sim-drv-kadma-5,2.46,4.9,3.2,1,,SIM_SEED,True
SIM-003710,2022-04-28T16:45:31.597Z,medical,Trauma,Urgent,COMPLETED,zone-sakchi,Jamsetji Tata Senior Secondary Academy,loc-jamsetji-tata-senior-secondary,22.8087,86.2027,hosp-sakchi-community-hospital,sim-veh-sakchi-amb-1,sim-drv-sakchi-1,2.37,1.8,3.9,1,,SIM_SEED,True
SIM-005449,2023-06-30T19:55:55.837Z,medical,Trauma,Urgent,COMPLETED,zone-sakchi,Jubilee Park Hub,loc-jubilee,22.803,86.199,hosp-sakchi-community-hospital,sim-veh-sakchi-amb-5,sim-drv-sakchi-5,3.43,4,6.4,1,MONSOON_ROAD_TRAUMA,SIM_SEED,True
SIM-003669,2022-09-22T03:53:13.398Z,fire,,Critical,COMPLETED,zone-factory,Factory Main Gate,loc-gate,22.771,86.208,,sim-veh-factory-fire-4,sim-drv-factory-4,0.16,0.3,0.3,1,INDUSTRIAL_FIRE_RISK,SIM_SEED,True
SIM-000220,2024-04-10T23:01:03.747Z,medical,Maternity,Urgent,COMPLETED,zone-bistupur,Bistupur Market,loc-bistmkt,22.802,86.187,hosp-township-maternity-clinic,sim-veh-bistupur-amb-1,sim-drv-bistupur-1,1.58,3,3.2,1,,SIM_SEED,True
SIM-002780,2025-04-14T18:37:13.253Z,fire,,Critical,COMPLETED,zone-factory,Foundry Workers Enclave,loc-foundry-workers-enclave,22.7716,86.2086,,sim-veh-factory-fire-3,sim-drv-factory-3,0.76,1.5,1.5,1,INDUSTRIAL_FIRE_RISK,SIM_SEED,True
SIM-008994,2024-01-15T13:13:12.584Z,medical,Pediatric,Normal,COMPLETED,zone-kadma,Kadma Market,loc-kadmamkt,22.7858,86.161,hosp-tata-steel-advanced-multi-spec,sim-veh-kadma-amb-2,sim-drv-kadma-2,4,10,5.5,1,,SIM_SEED,True
SIM-006897,2023-10-05T08:53:50.977Z,medical,Trauma,Urgent,COMPLETED,zone-factory,Blue Furnace Township Residency,loc-blue-furnace-township-residency,22.7759,86.2143,hosp-tata-steel-advanced-multi-spec,sim-veh-factory-amb-1,sim-drv-factory-1,5.41,14.2,8.7,1,,SIM_SEED,True
SIM-000954,2025-02-07T10:12:46.768Z,medical,Maternity,Normal,COMPLETED,zone-kadma,Millennium Eco Garden,loc-millennium-eco-garden,22.7972,86.1701,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-5,sim-drv-kadma-5,2.35,3.5,4.6,1,,SIM_SEED,True
SIM-005933,2024-08-24T04:00:01.733Z,fire,,Normal,COMPLETED,zone-kadma,Mill Workers Welfare Colony,loc-mill-workers-welfare-colony,22.7853,86.1603,,sim-veh-kadma-fire-3,sim-drv-kadma-3,4.35,9.4,7.2,1,,SIM_SEED,True
SIM-001117,2022-04-13T09:10:36.758Z,medical,General,Urgent,COMPLETED,zone-sonari,Telco Colony,loc-telco,22.7847,86.1301,hosp-jrd-family-health-clinic,sim-veh-sonari-amb-3,sim-drv-sonari-3,10.88,14.2,19.9,3,,SIM_SEED,True
SIM-002310,2023-12-11T00:23:31.823Z,medical,Pediatric,Urgent,COMPLETED,zone-sonari,XLRI Jamshedpur,loc-xlri,22.7783,86.1442,hosp-iron-valley-children-s-clinic,sim-veh-sonari-amb-1,sim-drv-sonari-1,8.22,9,13.1,1,,SIM_SEED,True
SIM-003744,2022-11-02T09:14:03.687Z,medical,Trauma,Urgent,COMPLETED,zone-sonari,JRD Tata Sports Complex,loc-jrd,22.7746,86.1496,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-5,sim-drv-sonari-5,10.06,11.9,17.6,1,,SIM_SEED,True
SIM-010988,2024-05-12T19:40:32.914Z,medical,Maternity,Urgent,COMPLETED,zone-kadma,Annapurna Community Mess,loc-annapurna-community-mess,22.7972,86.1758,hosp-millennium-women-s-care-clinic,sim-veh-kadma-amb-4,sim-drv-kadma-4,3.47,8.4,3.9,1,,SIM_SEED,True
SIM-007772,2025-01-31T08:19:37.249Z,medical,Maternity,Normal,CANCELLED,zone-bistupur,Jubilee Park Hub,loc-jubilee,22.8078,86.1942,hosp-township-maternity-clinic,sim-veh-bistupur-amb-2,sim-drv-bistupur-2,1.53,3.2,2,1,,SIM_SEED,True
SIM-006413,2024-10-02T23:31:38.360Z,fire,,Normal,COMPLETED,zone-sonari,Sonari Quarters,loc-sonari,22.7909,86.1704,,sim-veh-sonari-fire-3,sim-drv-sonari-3,4.55,13.9,6.8,1,,SIM_SEED,True
SIM-009020,2024-04-22T12:49:39.785Z,medical,Trauma,Urgent,COMPLETED,zone-kadma,Annapurna Community Mess,loc-annapurna-community-mess,22.7968,86.1753,hosp-sakchi-community-hospital,sim-veh-kadma-amb-1,sim-drv-kadma-1,4.14,9.6,8.4,1,,SIM_SEED,True
SIM-007714,2024-01-30T08:39:19.028Z,medical,Cardiac,Urgent,COMPLETED,zone-factory,Factory Main Gate,loc-gate,22.776,86.2145,hosp-subarnarekha-super-speciality-,sim-veh-factory-amb-5,sim-drv-factory-5,6.01,18.5,15.3,1,,SIM_SEED,True
SIM-004943,2025-03-30T15:39:23.996Z,medical,Trauma,Urgent,COMPLETED,zone-kadma,Sonari Aerodrome,loc-aerodrome,22.8123,86.1689,hosp-tata-steel-advanced-multi-spec,sim-veh-kadma-amb-4,sim-drv-kadma-4,3.9,4.4,8,1,,SIM_SEED,True
SIM-001680,2023-01-06T22:50:41.793Z,medical,General,Urgent,COMPLETED,zone-kadma,Iron Valley Student Residence,loc-iron-valley-student-residence,22.7936,86.1737,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-1,sim-drv-kadma-1,0.34,0.7,0.7,1,,SIM_SEED,True
SIM-002192,2025-03-02T11:36:36.825Z,medical,General,Critical,COMPLETED,zone-factory,Tata Workers Central Canteen,loc-tata-workers-central-canteen,22.768,86.2122,hosp-blue-furnace-dental-clinic,sim-veh-factory-amb-1,sim-drv-factory-1,1.11,1.5,1.8,1,,SIM_SEED,True
SIM-000833,2023-03-27T11:31:04.492Z,medical,Maternity,Urgent,COMPLETED,zone-sonari,Kadma Blood Bank,loc-kadma-blood-bank,22.779,86.17,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-4,sim-drv-sonari-4,3.91,4.2,7.3,1,,SIM_SEED,True
SIM-005028,2025-05-25T22:29:35.204Z,medical,General,Urgent,COMPLETED,zone-kadma,Little Steel Foundation School,loc-little-steel-foundation-school,22.7936,86.1737,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-4,sim-drv-kadma-4,1.18,2.3,2.3,1,,SIM_SEED,True
SIM-007786,2025-12-06T23:48:16.626Z,fire,,Normal,COMPLETED,zone-factory,Blue Furnace Township Residency,loc-blue-furnace-township-residency,22.7789,86.2182,,sim-veh-factory-fire-4,sim-drv-factory-4,0.66,1,0.7,1,,SIM_SEED,True
SIM-010185,2024-10-12T21:58:50.870Z,medical,General,Normal,COMPLETED,zone-factory,Central Workshop,loc-workshop,22.7628,86.1974,hosp-subarnarekha-super-speciality-,sim-veh-factory-amb-3,sim-drv-factory-3,5.4,12,6.4,1,DIWALI_FIRE_SEASON,SIM_SEED,True
SIM-002828,2026-03-02T19:43:46.947Z,fire,,Normal,COMPLETED,zone-factory,The Foundry Heritage Restaurant,loc-the-foundry-heritage-restauran,22.7668,86.2134,,sim-veh-factory-fire-3,sim-drv-factory-3,1.53,2.5,2.5,1,INDUSTRIAL_FIRE_RISK,SIM_SEED,True
SIM-007169,2025-03-12T11:03:49.506Z,medical,General,Urgent,CANCELLED,zone-kadma,Kadma Quarters,loc-kadma,22.7852,86.1603,hosp-millennium-women-s-care-clinic,sim-veh-kadma-amb-5,sim-drv-kadma-5,6.04,12.5,6.3,1,,SIM_SEED,True
SIM-005549,2023-12-21T03:57:34.902Z,medical,General,Normal,COMPLETED,zone-sonari,Sonari Quarters,loc-sonari,22.7925,86.1724,hosp-iron-valley-children-s-clinic,sim-veh-sonari-amb-5,sim-drv-sonari-5,0.62,1.1,0.9,1,,SIM_SEED,True
SIM-003425,2024-05-31T18:35:52.944Z,medical,Trauma,Normal,COMPLETED,zone-bistupur,Jubilee Grand Marriage Hall,loc-jubilee-grand-marriage-hall,22.7982,86.1898,hosp-tata-steel-advanced-multi-spec,sim-veh-bistupur-amb-1,sim-drv-bistupur-1,2.92,3.7,5.4,1,,SIM_SEED,True
SIM-009951,2023-12-22T08:41:13.947Z,fire,,Normal,COMPLETED,zone-bistupur,Bistupur Quarters,loc-bistupur,22.798,86.1814,,sim-veh-bistupur-fire-1,sim-drv-bistupur-1,4.21,9.7,4.5,1,,SIM_SEED,True
SIM-005443,2021-09-26T20:08:34.548Z,medical,Cardiac,Urgent,COMPLETED,zone-kadma,Mill Workers Welfare Colony,loc-mill-workers-welfare-colony,22.796,86.1713,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-4,sim-drv-kadma-4,1,1.1,1.7,1,,SIM_SEED,True
SIM-008016,2025-06-20T23:02:43.177Z,medical,Trauma,Normal,COMPLETED,zone-sonari,Sonari Quarters,loc-sonari,22.7796,86.1557,hosp-foundry-area-medical-centre,sim-veh-sonari-amb-3,sim-drv-sonari-3,6.63,17,7.2,1,,SIM_SEED,True
SIM-002151,2021-12-08T01:24:58.926Z,medical,General,Normal,COMPLETED,zone-sakchi,Golmuri Blood Bank,loc-golmuri-blood-bank,22.8,86.224,hosp-sakchi-community-hospital,sim-veh-sakchi-amb-2,sim-drv-sakchi-2,3.66,4.7,7.4,1,,SIM_SEED,True
SIM-010148,2026-06-08T22:27:42.049Z,medical,Trauma,Normal,CANCELLED,zone-sonari,Sonari Quarters,loc-sonari,22.7924,86.1723,hosp-steel-city-general-hospital,sim-veh-sonari-amb-3,sim-drv-sonari-3,5.07,11.8,5.4,1,,SIM_SEED,True
SIM-000963,2022-07-08T05:40:30.197Z,medical,Trauma,Normal,COMPLETED,zone-sonari,Subarnarekha Thermal Power Complex,loc-subarnarekha-thermal-power-com,22.7806,86.1586,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-4,sim-drv-sonari-4,6.58,8.2,12.1,3,MONSOON_ROAD_TRAUMA,SIM_SEED,True
SIM-006115,2026-02-06T18:34:24.590Z,fire,,Normal,COMPLETED,zone-factory,Factory Main Gate,loc-gate,22.7748,86.2129,,sim-veh-factory-fire-3,sim-drv-factory-3,5.4,9.1,4.3,1,,SIM_SEED,True
SIM-004314,2021-09-06T00:38:38.584Z,medical,General,Urgent,COMPLETED,zone-sonari,NIT Jamshedpur,loc-nit,22.7771,86.1449,hosp-jrd-family-health-clinic,sim-veh-sonari-amb-5,sim-drv-sonari-5,7.54,10.1,14.3,1,,SIM_SEED,True
SIM-004449,2022-03-11T01:15:17.476Z,medical,General,Urgent,COMPLETED,zone-kadma,Kadma Market,loc-kadmamkt,22.7951,86.1722,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-5,sim-drv-kadma-5,1.81,2.6,3,1,,SIM_SEED,True
SIM-008340,2023-05-31T12:02:43.736Z,medical,Cardiac,Urgent,COMPLETED,zone-kadma,Mill Workers Welfare Colony,loc-mill-workers-welfare-colony,22.7904,86.1669,hosp-tata-steel-advanced-multi-spec,sim-veh-kadma-amb-2,sim-drv-kadma-2,3.26,8.2,5,1,,SIM_SEED,True
SIM-010291,2023-05-27T08:11:38.607Z,blood,,Critical,COMPLETED,zone-factory,Factory Main Gate,loc-gate,22.7773,86.2161,,sim-veh-factory-amb-4,sim-drv-factory-4,3.61,8,6.1,1,,SIM_SEED,True
SIM-010874,2024-07-12T20:16:18.383Z,medical,Trauma,Critical,COMPLETED,zone-sakchi,Sakchi Quarters,loc-sakchi,22.7993,86.1989,hosp-steel-city-general-hospital,sim-veh-sakchi-amb-2,sim-drv-sakchi-2,3.34,7.9,6.4,1,,SIM_SEED,True
SIM-002197,2025-02-26T00:12:56.793Z,blood,,Normal,COMPLETED,zone-bistupur,Bistupur Market,loc-bistmkt,22.802,86.187,hosp-township-maternity-clinic,sim-veh-bistupur-amb-3,sim-drv-bistupur-3,1.46,2.5,2.7,1,,SIM_SEED,True
SIM-001334,2024-10-23T08:18:38.875Z,medical,Cardiac,Critical,COMPLETED,zone-sonari,Sonari Quarters,loc-sonari,22.786,86.164,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-5,sim-drv-sonari-5,2.12,1.5,3.8,1,,SIM_SEED,True
SIM-010210,2025-01-12T08:11:04.755Z,medical,General,Urgent,COMPLETED,zone-sakchi,DBMS College,loc-dbms,22.8091,86.2117,hosp-iron-valley-children-s-clinic,sim-veh-sakchi-amb-3,sim-drv-sakchi-3,5.58,8.9,5.5,1,,SIM_SEED,True
SIM-003815,2021-08-25T22:45:25.099Z,fire,,Normal,COMPLETED,zone-factory,Tata Township Energy Center,loc-tata-township-energy-center,22.774,86.2062,,sim-veh-factory-fire-6,sim-drv-factory-6,1.79,3.7,3.7,1,INDUSTRIAL_FIRE_RISK,SIM_SEED,True
SIM-007367,2024-07-20T09:07:40.311Z,fire,,Normal,COMPLETED,zone-bistupur,Tata Steel Gymkhana,loc-gymkhana,22.7962,86.1791,,sim-veh-bistupur-fire-1,sim-drv-bistupur-1,5.33,10.9,5,1,,SIM_SEED,True
SIM-009096,2025-05-16T08:09:35.604Z,blood,,Critical,COMPLETED,zone-bistupur,JRD Tata Memorial Hostel,loc-jrd-tata-memorial-hostel,22.8038,86.1889,,sim-veh-bistupur-amb-5,sim-drv-bistupur-5,4.88,13.4,12,1,,SIM_SEED,True
SIM-010572,2023-03-05T07:25:42.647Z,fire,,Normal,COMPLETED,zone-factory,Burma Mines,loc-burma,22.7649,86.2001,,sim-veh-factory-fire-1,sim-drv-factory-1,5.64,17.5,12.6,1,,SIM_SEED,True
SIM-002577,2023-12-11T10:39:18.608Z,fire,,Normal,COMPLETED,zone-bistupur,Tata Main Hospital,loc-tmh,22.7868,86.1958,,sim-veh-bistupur-fire-3,sim-drv-bistupur-3,1.98,3.6,3.6,1,,SIM_SEED,True
SIM-006945,2023-03-08T15:23:44.544Z,medical,Trauma,Normal,CANCELLED,zone-sonari,Sonari Quarters,loc-sonari,22.7774,86.1529,hosp-steel-city-general-hospital,sim-veh-sonari-amb-5,sim-drv-sonari-5,6.98,16.6,7.6,1,,SIM_SEED,True
SIM-004857,2024-10-09T10:27:23.451Z,medical,General,Normal,COMPLETED,zone-sakchi,DBMS College,loc-dbms,22.8061,86.2055,hosp-millennium-women-s-care-clinic,sim-veh-sakchi-amb-3,sim-drv-sakchi-3,1.89,2.8,3.2,1,,SIM_SEED,True
SIM-008499,2024-07-30T00:49:44.527Z,medical,Trauma,Critical,COMPLETED,zone-sonari,Subarnarekha Riverside Quarters,loc-subarnarekha-riverside-quarters,22.791,86.1705,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-4,sim-drv-sonari-4,0.52,1.1,0.7,1,,SIM_SEED,True
SIM-006971,2023-08-03T18:28:06.695Z,blood,,Normal,CANCELLED,zone-sonari,Sonari Aerodrome,loc-aerodrome,22.7937,86.1741,,sim-veh-sonari-amb-3,sim-drv-sonari-3,1.32,2,1.7,1,,SIM_SEED,True
SIM-000856,2026-03-28T04:43:04.637Z,medical,Cardiac,Critical,COMPLETED,zone-sonari,NIT Jamshedpur,loc-nit,22.7771,86.1449,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-2,sim-drv-sonari-2,10.57,14.1,21,1,,SIM_SEED,True
SIM-000716,2021-10-02T06:50:52.397Z,medical,General,Critical,COMPLETED,zone-kadma,Kadma Quarters,loc-kadma,22.7942,86.1719,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-2,sim-drv-kadma-2,1.7,2.4,2.7,4,,SIM_SEED,True
SIM-004379,2025-08-04T11:57:00.351Z,medical,Cardiac,Urgent,COMPLETED,zone-kadma,Mill Workers Welfare Colony,loc-mill-workers-welfare-colony,22.796,86.1713,hosp-subarnarekha-super-speciality-,sim-veh-kadma-amb-5,sim-drv-kadma-5,1.15,1.5,2.2,1,,SIM_SEED,True
SIM-002641,2025-03-19T12:02:06.514Z,blood,,Normal,COMPLETED,zone-sakchi,Mango Blood Bank,loc-mango-blood-bank,22.833,86.212,hosp-millennium-women-s-care-clinic,sim-veh-sakchi-amb-2,sim-drv-sakchi-2,7.58,8.4,13.8,1,,SIM_SEED,True
SIM-008106,2023-05-05T17:49:34.888Z,medical,Maternity,Normal,COMPLETED,zone-sakchi,Sakchi Market,loc-sakchimkt,22.8021,86.2025,hosp-township-maternity-clinic,sim-veh-sakchi-amb-3,sim-drv-sakchi-3,3.04,9.7,4.3,1,,SIM_SEED,True
SIM-002563,2024-06-13T13:25:19.809Z,medical,General,Urgent,COMPLETED,zone-sakchi,Blue Wave Aquatic Sports Complex,loc-blue-wave-aquatic-sports-compl,22.8075,86.2039,hosp-millennium-women-s-care-clinic,sim-veh-sakchi-amb-4,sim-drv-sakchi-4,0.48,0.9,0.9,1,,SIM_SEED,True
SIM-009747,2023-03-05T18:19:52.581Z,medical,General,Normal,COMPLETED,zone-sakchi,Sakchi Market,loc-sakchimkt,22.7995,86.1992,hosp-township-maternity-clinic,sim-veh-sakchi-amb-3,sim-drv-sakchi-3,2.71,5.8,2.6,1,,SIM_SEED,True
SIM-004328,2022-05-18T18:00:52.747Z,medical,Cardiac,Urgent,COMPLETED,zone-bistupur,Jubilee Green Gardens,loc-jubilee-green-gardens,22.7994,86.1886,hosp-tata-steel-advanced-multi-spec,sim-veh-bistupur-amb-4,sim-drv-bistupur-4,1.41,1.3,2.7,1,,SIM_SEED,True
SIM-004036,2025-07-08T16:51:10.318Z,medical,Trauma,Normal,COMPLETED,zone-sonari,Sonari Quarters,loc-sonari,22.786,86.164,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-2,sim-drv-sonari-2,4.41,6.2,8.8,1,MONSOON_ROAD_TRAUMA,SIM_SEED,True
SIM-004961,2022-07-08T20:18:48.029Z,medical,Cardiac,Urgent,COMPLETED,zone-bistupur,Beldih Club (Banquet),loc-beldih,22.8016,86.1902,hosp-tata-steel-advanced-multi-spec,sim-veh-bistupur-amb-2,sim-drv-bistupur-2,1.61,1.4,2.5,1,,SIM_SEED,True
SIM-010224,2024-04-15T12:36:23.861Z,fire,,Normal,COMPLETED,zone-kadma,Mill Workers Welfare Colony,loc-mill-workers-welfare-colony,22.7915,86.1684,,sim-veh-kadma-fire-2,sim-drv-kadma-2,2.4,6.4,5.7,1,,SIM_SEED,True
SIM-000011,2022-04-26T04:51:28.007Z,medical,Cardiac,Urgent,COMPLETED,zone-factory,Blast Furnace Energy Station,loc-blast-furnace-energy-station,22.7692,86.211,hosp-subarnarekha-super-speciality-,sim-veh-factory-amb-4,sim-drv-factory-4,5.17,1,10.5,1,,SIM_SEED,True
SIM-000742,2022-11-23T13:24:00.829Z,medical,Cardiac,Normal,COMPLETED,zone-sonari,Sonari Quarters,loc-sonari,22.786,86.164,hosp-subarnarekha-super-speciality-,sim-veh-sonari-amb-3,sim-drv-sonari-3,4.4,6,8.5,1,,SIM_SEED,True
SIM-002653,2022-07-29T12:25:41.615Z,medical,General,Normal,CANCELLED,zone-sonari,Telco Colony,loc-telco,22.7847,86.1301,hosp-jrd-family-health-clinic,sim-veh-sonari-amb-4,sim-drv-sonari-4,11.72,15,20.5,1,,SIM_SEED,True
